Season,Seed,TeamID,ConfAbbrev
2001,W01,1181,acc
2001,W02,1246,sec
2001,W03,1130,big_east
2001,W04,1417,pac_ten
2001,W05,1326,big_ten
2001,W06,1425,pac_ten
2001,W07,1234,big_ten
2001,W08,1208,sec
2001,W09,1281,big_twelve
2001,W10,1166,mvc
2001,W11,1329,big_twelve
2001,W12,1429,big_west
2001,W13,1220,aec
2001,W14,1381,mid_cont
2001,W15,1221,patriot
2001,W16,1284,nec
2001,X01,1390,pac_ten
2001,X02,1235,big_twelve
2001,X03,1268,acc
2001,X04,1231,big_ten
2001,X05,1153,cusa
2001,X06,1458,big_ten
2001,X07,1116,sec
2001,X08,1210,acc
2001,X09,1386,a_ten
2001,X10,1207,big_east
2001,X11,1209,a_sun
2001,X12,1140,mwc
2001,X13,1245,mac
2001,X14,1206,caa
2001,X15,1214,meac
2001,X16,1422,southern
2001,Y01,1228,big_ten
2001,Y02,1112,pac_ten
2001,Y03,1279,sec
2001,Y04,1242,big_twelve
2001,Y05,1393,big_east
2001,Y06,1323,big_east
2001,Y07,1448,acc
2001,Y08,1397,sec
2001,Y09,1150,cusa
2001,Y10,1139,mw_coll
2001,Y11,1462,a_ten
2001,Y12,1218,wac
2001,Y13,1169,big_sky
2001,Y14,1233,maac
2001,Y15,1183,ovc
2001,Y16a,1322,southland
2001,Y16b,1457,big_south
2001,Z01,1277,big_ten
2001,Z02,1314,acc
2001,Z03,1196,sec
2001,Z04,1328,big_twelve
2001,Z05,1438,acc
2001,Z06,1400,big_twelve
2001,Z07,1336,big_ten
2001,Z08,1143,pac_ten
2001,Z09,1201,wac
2001,Z10,1344,big_east
2001,Z11,1396,a_ten
2001,Z12,1211,wcc
2001,Z13,1232,mvc
2001,Z14,1443,sun_belt
2001,Z15,1343,ivy
2001,Z16,1106,swac
2002,W01,1268,acc
2002,W02,1163,big_east
2002,W03,1208,sec
2002,W04,1246,sec
2002,W05,1266,cusa
2002,W06,1403,big_twelve
2002,W07,1301,acc
2002,W08,1458,big_ten
2002,W09,1385,big_east
2002,W10,1277,big_ten
2002,W11,1356,mvc
2002,W12,1409,wac
2002,W13,1434,mid_cont
2002,W14,1293,ovc
2002,W15,1214,meac
2002,W16a,1108,swac
2002,W16b,1373,maac
2002,X01,1242,big_twelve
2002,X02,1332,pac_ten
2002,X03,1280,sec
2002,X04,1228,big_ten
2002,X05,1196,sec
2002,X06,1400,big_twelve
2002,X07,1448,acc
2002,X08,1390,pac_ten
2002,X09,1443,sun_belt
2002,X10,1337,wcc
2002,X11,1130,big_east
2002,X12,1166,mvc
2002,X13,1361,mwc
2002,X14,1270,southland
2002,X15,1285,big_sky
2002,X16,1221,patriot
2002,Y01,1181,acc
2002,Y02,1104,sec
2002,Y03,1338,big_east
2002,Y04,1425,pac_ten
2002,Y05,1231,big_ten
2002,Y06,1143,pac_ten
2002,Y07,1329,big_twelve
2002,Y08,1323,big_east
2002,Y09,1150,cusa
2002,Y10,1245,mac
2002,Y11,1335,ivy
2002,Y12,1428,mwc
2002,Y13,1423,caa
2002,Y14,1148,nec
2002,Y15,1194,a_sun
2002,Y16,1457,big_south
2002,Z01,1153,cusa
2002,Z02,1328,big_twelve
2002,Z03,1112,pac_ten
2002,Z04,1326,big_ten
2002,Z05,1274,big_east
2002,Z06,1211,wcc
2002,Z07,1462,a_ten
2002,Z08,1417,pac_ten
2002,Z09,1279,sec
2002,Z10,1218,wac
2002,Z11,1461,mwc
2002,Z12,1281,big_twelve
2002,Z13,1172,southern
2002,Z14,1364,big_west
2002,Z15,1227,horizon
2002,Z16,1131,aec
2003,W01,1328,big_twelve
2003,W02,1448,acc
2003,W03,1393,big_east
2003,W04,1257,cusa
2003,W05,1280,sec
2003,W06,1329,big_twelve
2003,W07,1386,a_ten
2003,W08,1143,pac_ten
2003,W09,1301,acc
2003,W10,1120,sec
2003,W11,1335,ivy
2003,W12,1139,horizon
2003,W13,1122,ovc
2003,W14,1264,maac
2003,W15,1190,southern
2003,W16,1354,meac
2003,X01,1400,big_twelve
2003,X02,1196,sec
2003,X03,1462,a_ten
2003,X04,1390,pac_ten
2003,X05,1163,big_east
2003,X06,1268,acc
2003,X07,1277,big_ten
2003,X08,1261,sec
2003,X09,1345,big_ten
2003,X10,1160,big_twelve
2003,X11,1423,caa
2003,X12,1140,mwc
2003,X13,1360,wcc
2003,X14,1407,a_sun
2003,X15,1358,southland
2003,X16a,1411,swac
2003,X16b,1421,big_south
2003,Y01,1246,sec
2003,Y02,1338,big_east
2003,Y03,1266,cusa
2003,Y04,1173,a_ten
2003,Y05,1458,big_ten
2003,Y06,1281,big_twelve
2003,Y07,1231,big_ten
2003,Y08,1332,pac_ten
2003,Y09,1428,mwc
2003,Y10,1104,sec
2003,Y11,1356,mvc
2003,Y12,1451,big_sky
2003,Y13,1409,wac
2003,Y14,1221,patriot
2003,Y15,1447,nec
2003,Y16,1237,mid_cont
2003,Z01,1112,pac_ten
2003,Z02,1242,big_twelve
2003,Z03,1181,acc
2003,Z04,1228,big_ten
2003,Z05,1323,big_east
2003,Z06,1166,mvc
2003,Z07,1272,cusa
2003,Z08,1153,cusa
2003,Z09,1211,wcc
2003,Z10,1113,pac_ten
2003,Z11,1141,mac
2003,Z12,1454,horizon
2003,Z13,1443,sun_belt
2003,Z14,1161,mwc
2003,Z15,1429,big_west
2003,Z16,1436,aec
2004,W01,1181,acc
2004,W02,1280,sec
2004,W03,1400,big_twelve
2004,W04,1153,cusa
2004,W05,1228,big_ten
2004,W06,1314,acc
2004,W07,1462,a_ten
2004,W08,1371,big_east
2004,W09,1112,pac_ten
2004,W10,1257,cusa
2004,W11,1102,mwc
2004,W12,1293,ovc
2004,W13,1190,southern
2004,W14,1343,ivy
2004,W15,1284,nec
2004,W16,1106,swac
2004,X01,1390,pac_ten
2004,X02,1163,big_east
2004,X03,1301,acc
2004,X04,1268,acc
2004,X05,1393,big_east
2004,X06,1435,sec
2004,X07,1177,cusa
2004,X08,1104,sec
2004,X09,1356,mvc
2004,X10,1173,a_ten
2004,X11,1444,mac
2004,X12,1140,mwc
2004,X13,1431,wac
2004,X14,1418,sun_belt
2004,X15,1436,aec
2004,X16,1427,southland
2004,Y01,1386,a_ten
2004,Y02,1329,big_twelve
2004,Y03,1338,big_east
2004,Y04,1448,acc
2004,Y05,1196,sec
2004,Y06,1458,big_ten
2004,Y07,1272,cusa
2004,Y08,1403,big_twelve
2004,Y09,1150,cusa
2004,Y10,1376,sec
2004,Y11,1350,a_ten
2004,Y12,1264,maac
2004,Y13,1433,caa
2004,Y14,1416,a_sun
2004,Y15,1186,big_sky
2004,Y16,1251,big_south
2004,Z01,1246,sec
2004,Z02,1211,wcc
2004,Z03,1210,acc
2004,Z04,1242,big_twelve
2004,Z05,1344,big_east
2004,Z06,1130,big_east
2004,Z07,1277,big_ten
2004,Z08,1449,pac_ten
2004,Z09,1412,cusa
2004,Z10,1305,wac
2004,Z11,1428,mwc
2004,Z12,1334,big_west
2004,Z13,1227,horizon
2004,Z14,1320,mvc
2004,Z15,1434,mid_cont
2004,Z16a,1197,meac
2004,Z16b,1250,patriot
2005,W01,1449,pac_ten
2005,W02,1448,acc
2005,W03,1211,wcc
2005,W04,1257,cusa
2005,W05,1210,acc
2005,W06,1403,big_twelve
2005,W07,1452,big_east
2005,W08,1334,big_west
2005,W09,1338,big_east
2005,W10,1166,mvc
2005,W11,1417,pac_ten
2005,W12,1203,a_ten
2005,W13,1418,sun_belt
2005,W14,1457,big_south
2005,W15,1151,southern
2005,W16,1285,big_sky
2005,X01,1228,big_ten
2005,X02,1329,big_twelve
2005,X03,1112,pac_ten
2005,X04,1130,big_east
2005,X05,1104,sec
2005,X06,1261,sec
2005,X07,1356,mvc
2005,X08,1400,big_twelve
2005,X09,1305,wac
2005,X10,1388,wcc
2005,X11,1412,cusa
2005,X12,1454,horizon
2005,X13,1335,ivy
2005,X14,1429,big_west
2005,X15,1368,southland
2005,X16,1192,nec
2005,Y01,1181,acc
2005,Y02,1246,sec
2005,Y03,1328,big_twelve
2005,Y04,1393,big_east
2005,Y05,1277,big_ten
2005,Y06,1428,mwc
2005,Y07,1153,cusa
2005,Y08,1390,pac_ten
2005,Y09,1280,sec
2005,Y10,1234,big_ten
2005,Y11,1431,wac
2005,Y12,1330,caa
2005,Y13,1436,aec
2005,Y14,1310,maac
2005,Y15,1184,ovc
2005,Y16,1175,meac
2005,Z01,1314,acc
2005,Z02,1163,big_east
2005,Z03,1242,big_twelve
2005,Z04,1196,sec
2005,Z05,1437,big_east
2005,Z06,1458,big_ten
2005,Z07,1150,cusa
2005,Z08,1278,big_ten
2005,Z09,1235,big_twelve
2005,Z10,1301,acc
2005,Z11,1320,mvc
2005,Z12,1307,mwc
2005,Z13,1325,mac
2005,Z14,1137,patriot
2005,Z15,1416,a_sun
2005,Z16a,1105,swac
2005,Z16b,1324,mid_cont
2006,W01,1181,acc
2006,W02,1400,big_twelve
2006,W03,1234,big_ten
2006,W04,1261,sec
2006,W05,1393,big_east
2006,W06,1452,big_east
2006,W07,1143,pac_ten
2006,W08,1203,a_ten
2006,W09,1423,caa
2006,W10,1301,acc
2006,W11,1356,mvc
2006,W12,1401,big_twelve
2006,W13,1233,maac
2006,W14,1322,southland
2006,W15,1335,ivy
2006,W16,1380,swac
2006,X01,1272,cusa
2006,X02,1417,pac_ten
2006,X03,1211,wcc
2006,X04,1242,big_twelve
2006,X05,1338,big_east
2006,X06,1231,big_ten
2006,X07,1266,big_east
2006,X08,1116,sec
2006,X09,1137,patriot
2006,X10,1104,sec
2006,X11,1361,mwc
2006,X12,1245,mac
2006,X13,1133,mvc
2006,X14,1462,a_ten
2006,X15,1125,a_sun
2006,X16,1331,mid_cont
2006,Y01,1437,big_east
2006,Y02,1326,big_ten
2006,Y03,1196,sec
2006,Y04,1130,acc
2006,Y05,1305,wac
2006,Y06,1328,big_twelve
2006,Y07,1207,big_east
2006,Y08,1112,pac_ten
2006,Y09,1458,big_ten
2006,Y10,1320,mvc
2006,Y11,1454,horizon
2006,Y12,1285,big_sky
2006,Y13,1334,big_west
2006,Y14,1375,sun_belt
2006,Y15,1172,southern
2006,Y16a,1214,meac
2006,Y16b,1284,nec
2006,Z01,1163,big_east
2006,Z02,1397,sec
2006,Z03,1314,acc
2006,Z04,1228,big_ten
2006,Z05,1449,pac_ten
2006,Z06,1277,big_ten
2006,Z07,1455,mvc
2006,Z08,1246,sec
2006,Z09,1412,cusa
2006,Z10,1371,big_east
2006,Z11,1206,caa
2006,Z12,1429,wac
2006,Z13,1102,mwc
2006,Z14,1293,ovc
2006,Z15,1457,big_south
2006,Z16,1107,aec
2007,W01,1314,acc
2007,W02,1207,big_east
2007,W03,1450,pac_ten
2007,W04,1400,big_twelve
2007,W05,1425,pac_ten
2007,W06,1435,sec
2007,W07,1130,acc
2007,W08,1266,big_east
2007,W09,1277,big_ten
2007,W10,1403,big_twelve
2007,W11,1203,a_ten
2007,W12,1116,sec
2007,W13,1308,wac
2007,W14,1331,mid_cont
2007,W15,1125,a_sun
2007,W16,1184,ovc
2007,X01,1326,big_ten
2007,X02,1272,cusa
2007,X03,1401,big_twelve
2007,X04,1438,acc
2007,X05,1397,sec
2007,X06,1257,big_east
2007,X07,1305,wac
2007,X08,1140,mwc
2007,X09,1462,a_ten
2007,X10,1166,mvc
2007,X11,1390,pac_ten
2007,X12,1253,big_west
2007,X13,1107,aec
2007,X14,1335,ivy
2007,X15,1317,sun_belt
2007,X16,1148,nec
2007,Y01,1196,sec
2007,Y02,1458,big_ten
2007,Y03,1332,pac_ten
2007,Y04,1268,acc
2007,Y05,1139,horizon
2007,Y06,1323,big_east
2007,Y07,1424,mwc
2007,Y08,1112,pac_ten
2007,Y09,1345,big_ten
2007,Y10,1210,acc
2007,Y11,1457,big_south
2007,Y12,1330,caa
2007,Y13,1172,southern
2007,Y14,1275,mac
2007,Y15,1394,southland
2007,Y16,1238,swac
2007,Z01,1242,big_twelve
2007,Z02,1417,pac_ten
2007,Z03,1338,big_east
2007,Z04,1356,mvc
2007,Z05,1439,acc
2007,Z06,1181,acc
2007,Z07,1231,big_ten
2007,Z08,1246,sec
2007,Z09,1437,big_east
2007,Z10,1211,wcc
2007,Z11,1433,caa
2007,Z12,1228,big_ten
2007,Z13,1221,patriot
2007,Z14,1460,horizon
2007,Z15,1451,big_sky
2007,Z16a,1197,meac
2007,Z16b,1310,maac
2008,W01,1314,acc
2008,W02,1397,sec
2008,W03,1257,big_east
2008,W04,1450,pac_ten
2008,W05,1323,big_east
2008,W06,1328,big_twelve
2008,W07,1139,horizon
2008,W08,1231,big_ten
2008,W09,1116,sec
2008,W10,1375,sun_belt
2008,W11,1386,a_ten
2008,W12,1206,caa
2008,W13,1457,big_south
2008,W14,1129,wac
2008,W15,1110,patriot
2008,W16a,1164,meac
2008,W16b,1291,nec
2008,X01,1242,big_twelve
2008,X02,1207,big_east
2008,X03,1458,big_ten
2008,X04,1435,sec
2008,X05,1155,acc
2008,X06,1425,pac_ten
2008,X07,1211,wcc
2008,X08,1424,mwc
2008,X09,1245,mac
2008,X10,1172,southern
2008,X11,1243,big_twelve
2008,X12,1437,big_east
2008,X13,1373,maac
2008,X14,1168,big_west
2008,X15,1420,aec
2008,X16,1340,big_sky
2008,Y01,1272,cusa
2008,Y02,1400,big_twelve
2008,Y03,1390,pac_ten
2008,Y04,1338,big_east
2008,Y05,1277,big_ten
2008,Y06,1266,big_east
2008,Y07,1274,acc
2008,Y08,1280,sec
2008,Y09,1332,pac_ten
2008,Y10,1388,wcc
2008,Y11,1246,sec
2008,Y12,1396,a_ten
2008,Y13,1331,summit
2008,Y14,1165,ivy
2008,Y15,1122,ovc
2008,Y16,1426,southland
2008,Z01,1417,pac_ten
2008,Z02,1181,acc
2008,Z03,1462,a_ten
2008,Z04,1163,big_east
2008,Z05,1179,mvc
2008,Z06,1345,big_ten
2008,Z07,1452,big_east
2008,Z08,1140,mwc
2008,Z09,1401,big_twelve
2008,Z10,1112,pac_ten
2008,Z11,1124,big_twelve
2008,Z12,1443,sun_belt
2008,Z13,1360,wcc
2008,Z14,1208,sec
2008,Z15,1125,a_sun
2008,Z16,1290,swac
2009,W01,1338,big_east
2009,W02,1181,acc
2009,W03,1437,big_east
2009,W04,1462,a_ten
2009,W05,1199,acc
2009,W06,1417,pac_ten
2009,W07,1400,big_twelve
2009,W08,1329,big_twelve
2009,W09,1397,sec
2009,W10,1278,big_ten
2009,W11,1433,caa
2009,W12,1458,big_ten
2009,W13,1340,big_sky
2009,W14,1110,patriot
2009,W15,1127,aec
2009,W16,1190,a_sun
2009,X01,1314,acc
2009,X02,1328,big_twelve
2009,X03,1393,big_east
2009,X04,1211,wcc
2009,X05,1228,big_ten
2009,X06,1113,pac_ten
2009,X07,1155,acc
2009,X08,1261,sec
2009,X09,1139,horizon
2009,X10,1276,big_ten
2009,X11,1396,a_ten
2009,X12,1443,sun_belt
2009,X13,1103,mac
2009,X14,1372,southland
2009,X15,1288,meac
2009,X16,1347,big_south
2009,Y01,1257,big_east
2009,Y02,1277,big_ten
2009,Y03,1242,big_twelve
2009,Y04,1448,acc
2009,Y05,1428,mwc
2009,Y06,1452,big_east
2009,Y07,1130,acc
2009,Y08,1326,big_ten
2009,Y09,1373,maac
2009,Y10,1425,pac_ten
2009,Y11,1173,a_ten
2009,Y12,1112,pac_ten
2009,Y13,1156,horizon
2009,Y14,1295,summit
2009,Y15,1352,nec
2009,Y16a,1106,swac
2009,Y16b,1287,ovc
2009,Z01,1163,big_east
2009,Z02,1272,cusa
2009,Z03,1281,big_twelve
2009,Z04,1449,pac_ten
2009,Z05,1345,big_ten
2009,Z06,1266,big_east
2009,Z07,1143,pac_ten
2009,Z08,1140,mwc
2009,Z09,1401,big_twelve
2009,Z10,1268,acc
2009,Z11,1429,wac
2009,Z12,1320,mvc
2009,Z13,1280,sec
2009,Z14,1165,ivy
2009,Z15,1169,big_west
2009,Z16,1151,southern
2010,W01,1246,sec
2010,W02,1452,big_east
2010,W03,1307,mwc
2010,W04,1458,big_ten
2010,W05,1396,a_ten
2010,W06,1266,big_east
2010,W07,1155,acc
2010,W08,1400,big_twelve
2010,W09,1448,acc
2010,W10,1281,big_twelve
2010,W11,1449,pac_ten
2010,W12,1165,ivy
2010,W13,1459,southern
2010,W14,1285,big_sky
2010,W15,1288,meac
2010,W16,1190,a_sun
2010,X01,1181,acc
2010,X02,1437,big_east
2010,X03,1124,big_twelve
2010,X04,1345,big_ten
2010,X05,1401,big_twelve
2010,X06,1323,big_east
2010,X07,1350,a_ten
2010,X08,1143,pac_ten
2010,X09,1257,big_east
2010,X10,1388,wcc
2010,X11,1330,caa
2010,X12,1429,wac
2010,X13,1373,maac
2010,X14,1358,southland
2010,X15,1352,nec
2010,X16a,1115,swac
2010,X16b,1457,big_south
2010,Y01,1242,big_twelve
2010,Y02,1326,big_ten
2010,Y03,1207,big_east
2010,Y04,1268,acc
2010,Y05,1277,big_ten
2010,Y06,1397,sec
2010,Y07,1329,big_twelve
2010,Y08,1424,mwc
2010,Y09,1320,mvc
2010,Y10,1210,acc
2010,Y11,1361,mwc
2010,Y12,1308,wac
2010,Y13,1222,cusa
2010,Y14,1325,mac
2010,Y15,1364,big_west
2010,Y16,1250,patriot
2010,Z01,1393,big_east
2010,Z02,1243,big_twelve
2010,Z03,1338,big_east
2010,Z04,1435,sec
2010,Z05,1139,horizon
2010,Z06,1462,a_ten
2010,Z07,1140,mwc
2010,Z08,1211,wcc
2010,Z09,1199,acc
2010,Z10,1196,sec
2010,Z11,1278,big_ten
2010,Z12,1431,cusa
2010,Z13,1293,ovc
2010,Z14,1324,summit
2010,Z15,1317,sun_belt
2010,Z16,1436,aec
2011,W01,1326,big_ten
2011,W02,1314,acc
2011,W03,1393,big_east
2011,W04,1246,sec
2011,W05,1452,big_east
2011,W06,1462,a_ten
2011,W07,1449,pac_ten
2011,W08,1206,caa
2011,W09,1437,big_east
2011,W10,1208,sec
2011,W11,1266,big_east
2011,W12a,1155,acc
2011,W12b,1412,cusa
2011,W13,1343,ivy
2011,W14,1232,mvc
2011,W15,1254,nec
2011,W16a,1106,swac
2011,W16b,1427,southland
2011,X01,1181,acc
2011,X02,1361,mwc
2011,X03,1163,big_east
2011,X04,1400,big_twelve
2011,X05,1112,pac_ten
2011,X06,1153,big_east
2011,X07,1396,a_ten
2011,X08,1276,big_ten
2011,X09,1397,sec
2011,X10,1336,big_ten
2011,X11,1281,big_twelve
2011,X12,1272,cusa
2011,X13,1324,summit
2011,X14,1137,patriot
2011,X15,1294,big_sky
2011,X16,1214,meac
2011,Y01,1338,big_east
2011,Y02,1196,sec
2011,Y03,1140,mwc
2011,Y04,1458,big_ten
2011,Y05,1243,big_twelve
2011,Y06,1385,big_east
2011,Y07,1417,pac_ten
2011,Y08,1139,horizon
2011,Y09,1330,caa
2011,Y10,1277,big_ten
2011,Y11,1211,wcc
2011,Y12,1429,wac
2011,Y13,1125,a_sun
2011,Y14,1459,southern
2011,Y15,1364,big_west
2011,Y16a,1114,sun_belt
2011,Y16b,1421,big_south
2011,Z01,1242,big_twelve
2011,Z02,1323,big_east
2011,Z03,1345,big_ten
2011,Z04,1257,big_east
2011,Z05,1435,sec
2011,Z06,1207,big_east
2011,Z07,1401,big_twelve
2011,Z08,1424,mwc
2011,Z09,1228,big_ten
2011,Z10,1199,acc
2011,Z11a,1425,pac_ten
2011,Z11b,1433,caa
2011,Z12,1350,a_ten
2011,Z13,1287,ovc
2011,Z14,1389,maac
2011,Z15,1103,mac
2011,Z16,1131,aec
2012,W01,1393,big_east
2012,W02,1326,big_ten
2012,W03,1199,acc
2012,W04,1458,big_ten
2012,W05,1435,sec
2012,W06,1153,big_east
2012,W07,1211,wcc
2012,W08,1243,big_twelve
2012,W09,1379,cusa
2012,W10,1452,big_east
2012,W11,1400,big_twelve
2012,W12,1217,ivy
2012,W13,1285,big_sky
2012,W14,1382,a_ten
2012,W15,1259,maac
2012,W16,1421,big_south
2012,X01,1314,acc
2012,X02,1242,big_twelve
2012,X03,1207,big_east
2012,X04,1276,big_ten
2012,X05,1396,a_ten
2012,X06,1361,mwc
2012,X07,1388,wcc
2012,X08,1166,mvc
2012,X09,1104,sec
2012,X10,1345,big_ten
2012,X11,1301,acc
2012,X12a,1143,pac_twelve
2012,X12b,1378,big_east
2012,X13,1325,mac
2012,X14,1125,a_sun
2012,X15,1178,horizon
2012,X16a,1249,southland
2012,X16b,1436,aec
2012,Y01,1246,sec
2012,Y02,1181,acc
2012,Y03,1124,big_twelve
2012,Y04,1231,big_ten
2012,Y05,1455,mvc
2012,Y06,1424,mwc
2012,Y07,1323,big_east
2012,Y08,1235,big_twelve
2012,Y09,1163,big_east
2012,Y10,1462,a_ten
2012,Y11,1160,pac_twelve
2012,Y12,1433,caa
2012,Y13,1308,wac
2012,Y14,1355,summit
2012,Y15,1250,patriot
2012,Y16a,1290,swac
2012,Y16b,1443,sun_belt
2012,Z01,1277,big_ten
2012,Z02,1281,big_twelve
2012,Z03,1266,big_east
2012,Z04,1257,big_east
2012,Z05,1307,mwc
2012,Z06,1293,ovc
2012,Z07,1196,sec
2012,Z08,1272,cusa
2012,Z09,1387,a_ten
2012,Z10,1438,acc
2012,Z11,1161,mwc
2012,Z12,1253,big_west
2012,Z13,1172,southern
2012,Z14a,1140,wcc
2012,Z14b,1233,maac
2012,Z15,1313,meac
2012,Z16,1254,nec
2013,W01,1231,big_ten
2013,W02,1274,acc
2013,W03,1266,big_east
2013,W04,1393,big_east
2013,W05,1424,mwc
2013,W06,1139,a_ten
2013,W07,1228,big_ten
2013,W08,1301,acc
2013,W09,1396,a_ten
2013,W10,1160,pac_twelve
2013,W11,1137,patriot
2013,W12,1143,pac_twelve
2013,W13,1285,big_sky
2013,W14,1172,southern
2013,W15,1334,big_west
2013,W16a,1241,caa
2013,W16b,1254,nec
2013,X01,1242,big_twelve
2013,X02,1207,big_east
2013,X03,1196,sec
2013,X04,1276,big_ten
2013,X05,1433,a_ten
2013,X06,1417,pac_twelve
2013,X07,1361,mwc
2013,X08,1314,acc
2013,X09,1437,big_east
2013,X10,1328,big_twelve
2013,X11,1278,big_ten
2013,X12,1103,mac
2013,X13,1355,summit
2013,X14,1322,southland
2013,X15,1195,a_sun
2013,X16,1443,sun_belt
2013,Y01,1257,big_east
2013,Y02,1181,acc
2013,Y03,1277,big_ten
2013,Y04,1387,a_ten
2013,Y05,1329,big_twelve
2013,Y06,1272,cusa
2013,Y07,1166,mvc
2013,Y08,1161,mwc
2013,Y09,1281,sec
2013,Y10,1153,big_east
2013,Y11a,1292,sun_belt
2013,Y11b,1388,wcc
2013,Y12,1332,pac_twelve
2013,Y13,1308,wac
2013,Y14,1434,horizon
2013,Y15,1107,aec
2013,Y16a,1251,big_south
2013,Y16b,1299,meac
2013,Z01,1211,wcc
2013,Z02,1326,big_ten
2013,Z03,1307,mwc
2013,Z04,1243,big_twelve
2013,Z05,1458,big_ten
2013,Z06,1112,pac_twelve
2013,Z07,1323,big_east
2013,Z08,1338,big_east
2013,Z09,1455,mvc
2013,Z10,1235,big_twelve
2013,Z11,1125,ovc
2013,Z12,1279,sec
2013,Z13a,1129,mwc
2013,Z13b,1247,a_ten
2013,Z14,1217,ivy
2013,Z15,1233,maac
2013,Z16,1380,swac
2014,W01,1438,acc
2014,W02,1437,big_east
2014,W03,1235,big_twelve
2014,W04,1277,big_ten
2014,W05,1153,aac
2014,W06,1314,acc
2014,W07,1163,aac
2014,W08,1272,aac
2014,W09,1203,a_ten
2014,W10,1386,a_ten
2014,W11,1344,big_east
2014,W12,1217,ivy
2014,W13,1174,caa
2014,W14,1300,meac
2014,W15,1454,horizon
2014,W16,1157,big_south
2014,X01,1196,sec
2014,X02,1242,big_twelve
2014,X03,1393,acc
2014,X04,1417,pac_twelve
2014,X05,1433,a_ten
2014,X06,1326,big_ten
2014,X07,1307,mwc
2014,X08,1160,pac_twelve
2014,X09,1338,acc
2014,X10,1390,pac_twelve
2014,X11,1173,a_ten
2014,X12,1372,southland
2014,X13,1409,cusa
2014,X14,1444,mac
2014,X15,1184,ovc
2014,X16a,1107,aec
2014,X16b,1291,nec
2014,Y01,1455,mvc
2014,Y02,1276,big_ten
2014,Y03,1181,acc
2014,Y04,1257,aac
2014,Y05,1387,a_ten
2014,Y06,1269,a_ten
2014,Y07,1400,big_twelve
2014,Y08,1246,sec
2014,Y09,1243,big_twelve
2014,Y10,1113,pac_twelve
2014,Y11a,1234,big_ten
2014,Y11b,1397,sec
2014,Y12a,1301,acc
2014,Y12b,1462,big_east
2014,Y13,1264,maac
2014,Y14,1273,a_sun
2014,Y15,1459,southern
2014,Y16a,1142,big_west
2014,Y16b,1411,swac
2014,Z01,1112,pac_twelve
2014,Z02,1458,big_ten
2014,Z03,1166,big_east
2014,Z04,1361,mwc
2014,Z05,1328,big_twelve
2014,Z06,1124,big_twelve
2014,Z07,1332,pac_twelve
2014,Z08,1211,wcc
2014,Z09,1329,big_twelve
2014,Z10,1140,wcc
2014,Z11,1304,big_ten
2014,Z12,1295,summit
2014,Z13,1308,wac
2014,Z14,1418,sun_belt
2014,Z15,1110,patriot
2014,Z16,1451,big_sky
2015,W01,1437,big_east
2015,W02,1438,acc
2015,W03,1328,big_twelve
2015,W04,1257,acc
2015,W05,1320,mvc
2015,W06,1344,big_east
2015,W07,1277,big_ten
2015,W08,1301,acc
2015,W09,1261,sec
2015,W10,1208,sec
2015,W11a,1129,mwc
2015,W11b,1173,a_ten
2015,W12,1461,mwc
2015,W13,1414,big_west
2015,W14,1107,aec
2015,W15,1125,ovc
2015,W16,1248,patriot
2015,X01,1181,acc
2015,X02,1211,wcc
2015,X03,1235,big_twelve
2015,X04,1207,big_east
2015,X05,1428,pac_twelve
2015,X06,1374,aac
2015,X07,1234,big_ten
2015,X08,1361,mwc
2015,X09,1385,big_east
2015,X10,1172,a_ten
2015,X11,1417,pac_twelve
2015,X12,1372,southland
2015,X13,1186,big_sky
2015,X14,1412,cusa
2015,X15,1295,summit
2015,X16a,1316,a_sun
2015,X16b,1352,nec
2015,Y01,1246,sec
2015,Y02,1242,big_twelve
2015,Y03,1323,acc
2015,Y04,1268,big_ten
2015,Y05,1452,big_twelve
2015,Y06,1139,big_east
2015,Y07,1455,mvc
2015,Y08,1153,aac
2015,Y09,1345,big_ten
2015,Y10,1231,big_ten
2015,Y11,1400,big_twelve
2015,Y12,1138,mac
2015,Y13,1434,horizon
2015,Y14,1318,caa
2015,Y15,1308,wac
2015,Y16a,1214,meac
2015,Y16b,1264,maac
2015,Z01,1458,big_ten
2015,Z02,1112,pac_twelve
2015,Z03,1124,big_twelve
2015,Z04,1314,acc
2015,Z05,1116,sec
2015,Z06,1462,big_east
2015,Z07,1433,a_ten
2015,Z08,1332,pac_twelve
2015,Z09,1329,big_twelve
2015,Z10,1326,big_ten
2015,Z11a,1140,wcc
2015,Z11b,1279,sec
2015,Z12,1459,southern
2015,Z13,1217,ivy
2015,Z14,1209,sun_belt
2015,Z15,1411,swac
2015,Z16,1157,big_south
2016,W01,1314,acc
2016,W02,1462,big_east
2016,W03,1452,big_twelve
2016,W04,1246,sec
2016,W05,1231,big_ten
2016,W06,1323,acc
2016,W07,1458,big_ten
2016,W08,1425,pac_twelve
2016,W09,1344,big_east
2016,W10,1338,acc
2016,W11a,1276,big_ten
2016,W11b,1409,aac
2016,W12,1151,southern
2016,W13,1392,aec
2016,W14,1372,southland
2016,W15,1451,big_sky
2016,W16a,1192,nec
2016,W16b,1195,a_sun
2016,X01,1438,acc
2016,X02,1277,big_ten
2016,X03,1428,pac_twelve
2016,X04,1235,big_twelve
2016,X05,1345,big_ten
2016,X06,1371,big_east
2016,X07,1173,a_ten
